L,T,V0,λ,J
29.0,0.07847599703514611,2.42220293658337,1.275063913986242,2.0
29.0,0.07847599703514611,2.42220293658337,1.4891369663999627,3.0
29.0,0.07847599703514611,2.9050786505108603,2.1353557154502596,0.0
29.0,0.07847599703514611,2.9050786505108603,1.636148522424808,1.0
29.0,0.07847599703514611,2.9050786505108603,1.5292529369083958,2.0
29.0,0.07847599703514611,2.9050786505108603,1.7860022970978418,3.0
29.0,0.07847599703514611,3.4842175435383975,2.5610473038857102,0.0
29.0,0.07847599703514611,3.4842175435383975,1.9623211869546073,1.0
29.0,0.07847599703514611,3.4842175435383975,1.8341155446331479,2.0
29.0,0.07847599703514611,3.4842175435383975,2.142048902963038,3.0
29.0,0.07847599703514611,4.1788100602942215,3.0716021903438455,0.0
29.0,0.07847599703514611,4.1788100602942215,2.353517659303997,1.0
29.0,0.07847599703514611,4.1788100602942215,2.1997537162594654,2.0
29.0,0.07847599703514611,4.1788100602942215,2.5690748047419003,3.0
29.0,0.07847599703514611,5.011872336272722,3.68393820817382,0.0
29.0,0.07847599703514611,5.011872336272722,2.822700692159363,1.0
29.0,0.07847599703514611,5.011872336272722,2.6382833002842143,2.0
29.0,0.07847599703514611,5.011872336272722,3.0812300051739223,3.0
29.0,0.11288378916846892,0.15848931924611134,0.10206566672585352,0.0
29.0,0.11288378916846892,0.15848931924611134,0.08216229346889264,1.0
29.0,0.11288378916846892,0.15848931924611134,0.07742622940981714,2.0
29.0,0.11288378916846892,0.15848931924611134,0.08534709052311949,3.0
29.0,0.11288378916846892,0.19008479046983878,0.12241286016012887,0.0
29.0,0.11288378916846892,0.19008479046983878,0.09854167090151719,1.0
29.0,0.11288378916846892,0.19008479046983878,0.09286145378276589,2.0
29.0,0.11288378916846892,0.19008479046983878,0.10236136981631143,3.0
29.0,0.11288378916846892,0.2279789435643566,0.14681634689980988,0.0
29.0,0.11288378916846892,0.2279789435643566,0.1181863418617867,1.0
29.0,0.11288378916846892,0.2279789435643566,0.11137375104508723,2.0
29.0,0.11288378916846892,0.2279789435643566,0.12276751282861223,3.0
29.0,0.11288378916846892,0.27342744561652343,0.17608476502231077,0.0
29.0,0.11288378916846892,0.27342744561652343,0.1417472554999673,1.0
29.0,0.11288378916846892,0.27342744561652343,0.13357654782004955,2.0
29.0,0.11288378916846892,0.27342744561652343,0.14724170097726755,3.0
29.0,0.11288378916846892,0.3279362859020881,0.21118795779683433,0.0
29.0,0.11288378916846892,0.3279362859020881,0.17000513024821917,1.0
29.0,0.11288378916846892,0.3279362859020881,0.16020555974898365,2.0
29.0,0.11288378916846892,0.3279362859020881,0.17659491511350603,3.0
29.0,0.11288378916846892,0.3933116786018691,0.25328911057550235,0.0
29.0,0.11288378916846892,0.3933116786018691,0.20389632383901382,1.0
29.0,0.11288378916846892,0.3933116786018691,0.192143170289602,2.0
29.0,0.11288378916846892,0.3933116786018691,0.21179980832220718,3.0
29.0,0.11288378916846892,0.4717199138213297,0.3037832943005556,0.0
29.0,0.11288378916846892,0.4717199138213297,0.24454386061386874,1.0
29.0,0.11288378916846892,0.4717199138213297,0.23044766952398701,2.0
29.0,0.11288378916846892,0.4717199138213297,0.25402293591741376,3.0
29.0,0.11288378916846892,0.5657591401470917,0.3643436928118122,0.0
29.0,0.11288378916846892,0.5657591401470917,0.2932946442484873,1.0
29.0,0.11288378916846892,0.5657591401470917,0.27638832183831785,2.0
29.0,0.11288378916846892,0.5657591401470917,0.3046634106201267,3.0
29.0,0.11288378916846892,0.6785454573393577,0.4369770457502929,0.0
29.0,0.11288378916846892,0.6785454573393577,0.3517640889814606,1.0
29.0,0.11288378916846892,0.6785454573393577,0.3314874244829315,2.0
29.0,0.11288378916846892,0.6785454573393577,0.3653992637927677,3.0
29.0,0.11288378916846892,0.8138161719423083,0.5240901442234666,0.0
29.0,0.11288378916846892,0.8138161719423083,0.42188964825462316,1.0
29.0,0.11288378916846892,0.8138161719423083,0.3975707506723403,2.0
29.0,0.11288378916846892,0.8138161719423083,0.4382430489718764,3.0
29.0,0.11288378916846892,0.9760536373079002,0.6285695826437822,0.0
29.0,0.11288378916846892,0.9760536373079002,0.5059950144989984,1.0
29.0,0.11288378916846892,0.9760536373079002,0.47682804871623735,2.0
29.0,0.11288378916846892,0.9760536373079002,0.5256085301833544,3.0
29.0,0.11288378916846892,1.1706337816171068,0.7538774094109117,0.0
29.0,0.11288378916846892,1.1706337816171068,0.6068671174015653,1.0
29.0,0.11288378916846892,1.1706337816171068,0.5718856018910697,2.0
29.0,0.11288378916846892,1.1706337816171068,0.6303906648366613,3.0
29.0,0.11288378916846892,1.404004245548316,0.9041658459349701,0.0
29.0,0.11288378916846892,1.404004245548316,0.7278484720802141,1.0
29.0,0.11288378916846892,1.404004245548316,0.6858932534082978,2.0
29.0,0.11288378916846892,1.404004245548316,0.7560615315251314,3.0
29.0,0.11288378916846892,1.6838980323928916,1.0844148753497183,0.0
29.0,0.11288378916846892,1.6838980323928916,0.8729479372317605,1.0
29.0,0.11288378916846892,1.6838980323928916,0.822628780153528,2.0
29.0,0.11288378916846892,1.6838980323928916,0.9067853814114821,3.0
29.0,0.11288378916846892,2.0195897501643794,1.3005972600786768,0.0
29.0,0.11288378916846892,2.0195897501643794,1.0469735533541122,1.0
29.0,0.11288378916846892,2.0195897501643794,0.9866230737424299,2.0
29.0,0.11288378916846892,2.0195897501643794,1.0875566255610498,3.0
29.0,0.11288378916846892,2.42220293658337,1.5598764563042802,0.0
29.0,0.11288378916846892,2.42220293658337,1.2556918627919467,1.0
29.0,0.11288378916846892,2.42220293658337,1.1833102769140593,2.0
29.0,0.11288378916846892,2.42220293658337,1.3043653305955543,3.0
29.0,0.11288378916846892,2.9050786505108603,1.8708439834674155,0.0
29.0,0.11288378916846892,2.9050786505108603,1.5060189908623778,1.0
29.0,0.11288378916846892,2.9050786505108603,1.4192078502068235,2.0
29.0,0.11288378916846892,2.9050786505108603,1.564395706546307,3.0
29.0,0.11288378916846892,3.4842175435383975,2.2438041143134493,0.0
29.0,0.11288378916846892,3.4842175435383975,1.8062498197568464,1.0
29.0,0.11288378916846892,3.4842175435383975,1.7021325356366779,2.0
29.0,0.11288378916846892,3.4842175435383975,1.8762641640770612,3.0
29.0,0.11288378916846892,4.1788100602942215,2.691115319022352,0.0
29.0,0.11288378916846892,4.1788100602942215,2.166332849165036,1.0
29.0,0.11288378916846892,4.1788100602942215,2.0414593735869824,2.0
29.0,0.11288378916846892,4.1788100602942215,2.2503048293188352,3.0
29.0,0.11288378916846892,5.011872336272722,3.227599777573573,0.0
29.0,0.11288378916846892,5.011872336272722,2.5981998514488573,1.0
29.0,0.11288378916846892,5.011872336272722,2.4484323557373813,2.0
29.0,0.11288378916846892,5.011872336272722,2.6989119772170103,3.0
29.0,0.16237767391887217,0.15848931924611134,0.08794542230624698,0.0
29.0,0.16237767391887217,0.15848931924611134,0.074317050950881,1.0
29.0,0.16237767391887217,0.15848931924611134,0.07153526413804223,2.0
29.0,0.16237767391887217,0.15848931924611134,0.07539172863260325,3.0
29.0,0.16237767391887217,0.19008479046983878,0.10547768929403481,0.0
29.0,0.16237767391887217,0.19008479046983878,0.08913244832855288,1.0
29.0,0.16237767391887217,0.19008479046983878,0.08579610133708378,2.0
29.0,0.16237767391887217,0.19008479046983878,0.09042136724704888,3.0
29.0,0.16237767391887217,0.2279789435643566,0.12650508289183252,0.0
29.0,0.16237767391887217,0.2279789435643566,0.10690135363803813,1.0
29.0,0.16237767391887217,0.2279789435643566,0.10289989270799538,2.0
29.0,0.16237767391887217,0.2279789435643566,0.1084472236293821,3.0
29.0,0.16237767391887217,0.27342744561652343,0.1517243703818454,0.0
29.0,0.16237767391887217,0.27342744561652343,0.12821256034089676,1.0
29.0,0.16237767391887217,0.27342744561652343,0.12341339238384262,2.0
29.0,0.16237767391887217,0.27342744561652343,0.13006660561533484,3.0
29.0,0.16237767391887217,0.3279362859020881,0.1819712223535775,0.0
29.0,0.16237767391887217,0.3279362859020881,0.15377224019857372,1.0
29.0,0.16237767391887217,0.3279362859020881,0.14801633917062565,2.0
29.0,0.16237767391887217,0.3279362859020881,0.1559958967147922,3.0
29.0,0.16237767391887217,0.3933116786018691,0.21824790362628146,0.0
29.0,0.16237767391887217,0.3933116786018691,0.1844273430995863,1.0
29.0,0.16237767391887217,0.3933116786018691,0.17752398048774126,2.0
29.0,0.16237767391887217,0.3933116786018691,0.18709429431733404,3.0
29.0,0.16237767391887217,0.4717199138213297,0.26175648446607297,0.0
29.0,0.16237767391887217,0.4717199138213297,0.22119366173545588,1.0
29.0,0.16237767391887217,0.4717199138213297,0.21291408654474528,2.0
29.0,0.16237767391887217,0.4717199138213297,0.22439228020272622,3.0
29.0,0.16237767391887217,0.5657591401470917,0.31393867259024055,0.0
29.0,0.16237767391887217,0.5657591401470917,0.2652894910788426,1.0
29.0,0.16237767391887217,0.5657591401470917,0.25535934990099945,2.0
29.0,0.16237767391887217,0.5657591401470917,0.26912576676002736,3.0
29.0,0.16237767391887217,0.6785454573393577,0.3765235858387942,0.0
29.0,0.16237767391887217,0.6785454573393577,0.31817599801299795,1.0
29.0,0.16237767391887217,0.6785454573393577,0.30626624400514824,2.0
29.0,0.16237767391887217,0.6785454573393577,0.3227770503902245,3.0
29.0,0.16237767391887217,0.8138161719423083,0.4515850485166094,0.0
29.0,0.16237767391887217,0.8138161719423083,0.38160563880610454,1.0
29.0,0.16237767391887217,0.8138161719423083,0.36732162833826826,2.0
29.0,0.16237767391887217,0.8138161719423083,0.3871239291312935,3.0
29.0,0.16237767391887217,0.9760536373079002,0.5416103099874838,0.0
29.0,0.16237767391887217,0.9760536373079002,0.45768022879773285,1.0
29.0,0.16237767391887217,0.9760536373079002,0.44054864447549796,2.0
29.0,0.16237767391887217,0.9760536373079002,0.46429861207564094,3.0
29.0,0.16237767391887217,1.1706337816171068,0.649582462591095,0.0
29.0,0.16237767391887217,1.1706337816171068,0.5489205885107992,1.0
29.0,0.16237767391887217,1.1706337816171068,0.5283737552487972,2.0
29.0,0.16237767391887217,1.1706337816171068,0.5568583726123897,3.0
29.0,0.16237767391887217,1.404004245548316,0.7790792898969436,0.0
29.0,0.16237767391887217,1.404004245548316,0.658350073985654,1.0
29.0,0.16237767391887217,1.404004245548316,0.6337071484310304,2.0
29.0,0.16237767391887217,1.404004245548316,0.667870286672321,3.0
29.0,0.16237767391887217,1.6838980323928916,0.9343918207477856,0.0
29.0,0.16237767391887217,1.6838980323928916,0.7895947592218471,1.0
29.0,0.16237767391887217,1.6838980323928916,0.7600391692117859,2.0
29.0,0.16237767391887217,1.6838980323928916,0.801012863876343,3.0
29.0,0.16237767391887217,2.0195897501643794,1.1206665175194892,0.0
29.0,0.16237767391887217,2.0195897501643794,0.9470035903784363,1.0
29.0,0.16237767391887217,2.0195897501643794,0.9115559768677383,2.0
29.0,0.16237767391887217,2.0195897501643794,0.9606979392544529,3.0
29.0,0.16237767391887217,2.42220293658337,1.3440758101715604,0.0
29.0,0.16237767391887217,2.42220293658337,1.135792493195121,1.0
29.0,0.16237767391887217,2.42220293658337,1.093278258046919,2.0
29.0,0.16237767391887217,2.42220293658337,1.1522168645599031,3.0
29.0,0.16237767391887217,2.9050786505108603,1.612022626933635,0.0
29.0,0.16237767391887217,2.9050786505108603,1.3622172087882751,1.0
29.0,0.16237767391887217,2.9050786505108603,1.3112275930934842,2.0
29.0,0.16237767391887217,2.9050786505108603,1.381915843398755,3.0
29.0,0.16237767391887217,3.4842175435383975,1.9333856989914295,0.0
29.0,0.16237767391887217,3.4842175435383975,1.6337805849533593,1.0
29.0,0.16237767391887217,3.4842175435383975,1.5726259881549405,2.0
29.0,0.16237767391887217,3.4842175435383975,1.6574062201093547,3.0
29.0,0.16237767391887217,4.1788100602942215,2.3188137676298717,0.0
29.0,0.16237767391887217,4.1788100602942215,1.9594811918059303,1.0
29.0,0.16237767391887217,4.1788100602942215,1.886135184804832,2.0
29.0,0.16237767391887217,4.1788100602942215,1.987816690559886,3.0
29.0,0.16237767391887217,5.011872336272722,2.7810784427311814,0.0
29.0,0.16237767391887217,5.011872336272722,2.350111499913822,1.0
29.0,0.16237767391887217,5.011872336272722,2.2621436769798624,2.0
29.0,0.16237767391887217,5.011872336272722,2.3840957921635857,3.0
29.0,0.23357214690901226,0.15848931924611134,0.07471300173517173,0.0
29.0,0.23357214690901226,0.15848931924611134,0.06601493839078107,1.0
29.0,0.23357214690901226,0.15848931924611134,0.06459393098459333,2.0
29.0,0.23357214690901226,0.15848931924611134,0.06657772277892253,3.0
29.0,0.23357214690901226,0.19008479046983878,0.0896073334642155,0.0
29.0,0.23357214690901226,0.19008479046983878,0.07917527686774285,1.0
29.0,0.23357214690901226,0.19008479046983878,0.077470986027539,2.0
29.0,0.23357214690901226,0.19008479046983878,0.07985025454454973,3.0
29.0,0.23357214690901226,0.2279789435643566,0.10747090899959391,0.0
29.0,0.23357214690901226,0.2279789435643566,0.0949591807531518,1.0
29.0,0.23357214690901226,0.2279789435643566,0.0929151328081668,2.0
29.0,0.23357214690901226,0.2279789435643566,0.09576871789376717,3.0
29.0,0.23357214690901226,0.27342744561652343,0.12889565881135615,0.0
29.0,0.23357214690901226,0.27342744561652343,0.11388966816498705,1.0
29.0,0.23357214690901226,0.27342744561652343,0.11143813119662627,2.0
29.0,0.23357214690901226,0.27342744561652343,0.1148605897293254,3.0
29.0,0.23357214690901226,0.3279362859020881,0.15459151704463925,0.0
29.0,0.23357214690901226,0.3279362859020881,0.13659402294622905,1.0
29.0,0.23357214690901226,0.3279362859020881,0.13365376240871643,2.0
29.0,0.23357214690901226,0.3279362859020881,0.1377585015558136,3.0
29.0,0.23357214690901226,0.3933116786018691,0.18540994601796099,0.0
29.0,0.23357214690901226,0.3933116786018691,0.16382458044985448,1.0
29.0,0.23357214690901226,0.3933116786018691,0.16029816737075142,2.0
29.0,0.23357214690901226,0.3933116786018691,0.16522120246478944,3.0
29.0,0.23357214690901226,0.4717199138213297,0.22237215042308203,0.0
29.0,0.23357214690901226,0.4717199138213297,0.19648365704757248,1.0
29.0,0.23357214690901226,0.4717199138213297,0.19225423960551125,2.0
29.0,0.23357214690901226,0.4717199138213297,0.19815870117364437,3.0
29.0,0.23357214690901226,0.5657591401470917,0.2667029161369557,0.0
29.0,0.23357214690901226,0.5657591401470917,0.23565344944588454,1.0
29.0,0.23357214690901226,0.5657591401470917,0.23058088094766555,2.0
29.0,0.23357214690901226,0.5657591401470917,0.2376624202281929,3.0
29.0,0.23357214690901226,0.6785454573393577,0.3198711949343698,0.0
29.0,0.23357214690901226,0.6785454573393577,0.2826318945306177,1.0
29.0,0.23357214690901226,0.6785454573393577,0.2765480894849834,2.0
29.0,0.23357214690901226,0.6785454573393577,0.28504136156636156,3.0
29.0,0.23357214690901226,0.8138161719423083,0.38363877992319856,0.0
29.0,0.23357214690901226,0.8138161719423083,0.3389756780301941,1.0
29.0,0.23357214690901226,0.8138161719423083,0.3316790424398747,2.0
29.0,0.23357214690901226,0.8138161719423083,0.3418654818275864,3.0
29.0,0.23357214690901226,0.9760536373079002,0.46011868461978567,0.0
29.0,0.23357214690901226,0.9760536373079002,0.40655181711328703,1.0
29.0,0.23357214690901226,0.9760536373079002,0.3978005684258417,2.0
29.0,0.23357214690901226,0.9760536373079002,0.4100177147026184,3.0
29.0,0.23357214690901226,1.1706337816171068,0.5518451601233415,0.0
29.0,0.23357214690901226,1.1706337816171068,0.48759952619292624,1.0
29.0,0.23357214690901226,1.1706337816171068,0.4771036815421077,2.0
29.0,0.23357214690901226,1.1706337816171068,0.4917563641442573,3.0
29.0,0.23357214690901226,1.404004245548316,0.6618576704903958,0.0
29.0,0.23357214690901226,1.404004245548316,0.5848044159115549,1.0
29.0,0.23357214690901226,1.404004245548316,0.5722161832110381,2.0
29.0,0.23357214690901226,1.404004245548316,0.5897899359099549,3.0
29.0,0.23357214690901226,1.6838980323928916,0.7938016089315053,0.0
29.0,0.23357214690901226,1.6838980323928916,0.70138748398328,1.0
29.0,0.23357214690901226,1.6838980323928916,0.6862897374174501,2.0
29.0,0.23357214690901226,1.6838980323928916,0.7073668870679645,3.0
29.0,0.23357214690901226,2.0195897501643794,0.9520490921792429,0.0
29.0,0.23357214690901226,2.0195897501643794,0.8412118467367035,1.0
29.0,0.23357214690901226,2.0195897501643794,0.8231043048178406,2.0
29.0,0.23357214690901226,2.0195897501643794,0.8483832674228737,3.0
29.0,0.23357214690901226,2.42220293658337,1.141843835690096,0.0
29.0,0.23357214690901226,2.42220293658337,1.0089107479814645,1.0
29.0,0.23357214690901226,2.42220293658337,0.9871933961214776,2.0
29.0,0.23357214690901226,2.42220293658337,1.01751181968139,3.0
29.0,0.23357214690901226,2.9050786505108603,1.3694749102896053,0.0
29.0,0.23357214690901226,2.9050786505108603,1.2100410869709368,1.0
29.0,0.23357214690901226,2.9050786505108603,1.1839942953129479,2.0
29.0,0.23357214690901226,2.9050786505108603,1.2203568162491305,3.0
29.0,0.23357214690901226,3.4842175435383975,1.6424851378903735,0.0
29.0,0.23357214690901226,3.4842175435383975,1.4512675527339118,1.0
29.0,0.23357214690901226,3.4842175435383975,1.4200282303764808,2.0
29.0,0.23357214690901226,3.4842175435383975,1.463639763351785,3.0
29.0,0.23357214690901226,4.1788100602942215,1.9699210317188391,0.0
29.0,0.23357214690901226,4.1788100602942215,1.74058346637483,1.0
29.0,0.23357214690901226,4.1788100602942215,1.7031164618265138,2.0
29.0,0.23357214690901226,4.1788100602942215,1.755422126004607,3.0
29.0,0.23357214690901226,5.011872336272722,2.362632563112552,0.0
29.0,0.23357214690901226,5.011872336272722,2.087575649087885,1.0
29.0,0.23357214690901226,5.011872336272722,2.0426394493503754,2.0
29.0,0.23357214690901226,5.011872336272722,2.105372454086658,3.0
29.0,0.3359818286283782,0.15848931924611134,0.06251429879396846,0.0
29.0,0.3359818286283782,0.15848931924611134,0.05723159868923632,1.0
29.0,0.3359818286283782,0.15848931924611134,0.05661908271506374,2.0
29.0,0.3359818286283782,0.15848931924611134,0.057994812785163545,3.0
29.0,0.3359818286283782,0.19008479046983878,0.07497677095304928,0.0
29.0,0.3359818286283782,0.19008479046983878,0.06864094373579001,1.0
29.0,0.3359818286283782,0.19008479046983878,0.06790632028505879,2.0
29.0,0.3359818286283782,0.19008479046983878,0.06955630757355125,3.0
29.0,0.3359818286283782,0.2279789435643566,0.08992368611656537,0.0
29.0,0.3359818286283782,0.2279789435643566,0.08232478674106136,1.0
29.0,0.3359818286283782,0.2279789435643566,0.08144371320643048,2.0
29.0,0.3359818286283782,0.2279789435643566,0.0834226319720825,3.0
29.0,0.3359818286283782,0.27342744561652343,0.10785032780158339,0.0
29.0,0.3359818286283782,0.27342744561652343,0.09873655784872655,1.0
29.0,0.3359818286283782,0.27342744561652343,0.09767983882806668,2.0
29.0,0.3359818286283782,0.27342744561652343,0.1000532628588766,3.0
29.0,0.3359818286283782,0.3279362859020881,0.12935071624878866,0.0
29.0,0.3359818286283782,0.3279362859020881,0.11842008029092745,1.0
29.0,0.3359818286283782,0.3279362859020881,0.11715270016352067,2.0
29.0,0.3359818286283782,0.3279362859020881,0.1199992756409056,3.0
29.0,0.3359818286283782,0.3933116786018691,0.15513729197797566,0.0
29.0,0.3359818286283782,0.3933116786018691,0.14202759060740627,1.0
29.0,0.3359818286283782,0.3933116786018691,0.14050755325019956,2.0
29.0,0.3359818286283782,0.3933116786018691,0.14392160478216726,3.0
29.0,0.3359818286283782,0.4717199138213297,0.18606452333799936,0.0
29.0,0.3359818286283782,0.4717199138213297,0.17034135126554728,1.0
29.0,0.3359818286283782,0.4717199138213297,0.1685182884628175,2.0
29.0,0.3359818286283782,0.4717199138213297,0.17261294464026034,3.0
29.0,0.3359818286283782,0.5657591401470917,0.22315722031496876,0.0
29.0,0.3359818286283782,0.5657591401470917,0.204299571842989,1.0
29.0,0.3359818286283782,0.5657591401470917,0.20211307427634245,2.0
29.0,0.3359818286283782,0.5657591401470917,0.20702401632109124,3.0
29.0,0.3359818286283782,0.6785454573393577,0.2676444928098414,0.0
29.0,0.3359818286283782,0.6785454573393577,0.24502749769868273,1.0
29.0,0.3359818286283782,0.6785454573393577,0.24240511321381428,2.0
29.0,0.3359818286283782,0.6785454573393577,0.24829507093478784,3.0
29.0,0.3359818286283782,0.8138161719423083,0.32100047863265213,0.0
29.0,0.3359818286283782,0.8138161719423083,0.29387469629473967,1.0
29.0,0.3359818286283782,0.8138161719423083,0.2907295291142907,2.0
29.0,0.3359818286283782,0.8138161719423083,0.2977936731499342,3.0
29.0,0.3359818286283782,0.9760536373079002,0.3849931907831243,0.0
29.0,0.3359818286283782,0.9760536373079002,0.3524597766921272,1.0
29.0,0.3359818286283782,0.9760536373079002,0.3486876080227186,2.0
29.0,0.3359818286283782,0.9760536373079002,0.3571600170485222,3.0
29.0,0.3359818286283782,1.1706337816171068,0.4617431026294266,0.0
29.0,0.3359818286283782,1.1706337816171068,0.4227240240557699,1.0
29.0,0.3359818286283782,1.1706337816171068,0.4181998586763076,2.0
29.0,0.3359818286283782,1.1706337816171068,0.42836127587530143,3.0
29.0,0.3359818286283782,1.404004245548316,0.5537934122734972,0.0
29.0,0.3359818286283782,1.404004245548316,0.5069957264087551,1.0
29.0,0.3359818286283782,1.404004245548316,0.5015696508075632,2.0
29.0,0.3359818286283782,1.404004245548316,0.5137567866242669,3.0
29.0,0.3359818286283782,1.6838980323928916,0.664194314394897,0.0
29.0,0.3359818286283782,1.6838980323928916,0.6080673251795348,1.0
29.0,0.3359818286283782,1.6838980323928916,0.6015595399948519,2.0
29.0,0.3359818286283782,1.6838980323928916,0.6161762294295826,3.0
29.0,0.3359818286283782,2.0195897501643794,0.7966040720192553,0.0
29.0,0.3359818286283782,2.0195897501643794,0.729287946014977,1.0
29.0,0.3359818286283782,2.0195897501643794,0.7214828081725876,2.0
29.0,0.3359818286283782,2.0195897501643794,0.7390133923267036,3.0
29.0,0.3359818286283782,2.42220293658337,0.9554102373426396,0.0
29.0,0.3359818286283782,2.42220293658337,0.8746743759758181,1.0
29.0,0.3359818286283782,2.42220293658337,0.8653132531039662,2.0
29.0,0.3359818286283782,2.42220293658337,0.8863386283885059,3.0
29.0,0.3359818286283782,2.9050786505108603,1.1458750384055978,0.0
29.0,0.3359818286283782,2.9050786505108603,1.049044164474593,1.0
29.0,0.3359818286283782,2.9050786505108603,1.0378168648174606,2.0
29.0,0.3359818286283782,2.9050786505108603,1.0630337316354284,3.0
29.0,0.3359818286283782,3.4842175435383975,1.374309749174413,0.0
29.0,0.3359818286283782,3.4842175435383975,1.2581752584105057,1.0
29.0,0.3359818286283782,3.4842175435383975,1.2447097522613868,2.0
29.0,0.3359818286283782,3.4842175435383975,1.2749537009904799,3.0
29.0,0.3359818286283782,4.1788100602942215,1.648283820986152,0.0
29.0,0.3359818286283782,4.1788100602942215,1.5089974611974848,1.0
29.0,0.3359818286283782,4.1788100602942215,1.4928475532596288,2.0
29.0,0.3359818286283782,4.1788100602942215,1.529120752516981,3.0
29.0,0.3359818286283782,5.011872336272722,1.9768757051725714,0.0
29.0,0.3359818286283782,5.011872336272722,1.8098220599065085,1.0
29.0,0.3359818286283782,5.011872336272722,1.7904526040907196,2.0
29.0,0.3359818286283782,5.011872336272722,1.8339570087616692,3.0
29.0,0.4832930238571753,0.15848931924611134,0.051358863307741975,0.0
29.0,0.4832930238571753,0.15848931924611134,0.048212675491783964,1.0
29.0,0.4832930238571753,0.15848931924611134,0.0479038013295094,2.0
29.0,0.4832930238571753,0.15848931924611134,0.04906422193886888,3.0
29.0,0.4832930238571753,0.19008479046983878,0.06159745538096118,0.0
29.0,0.4832930238571753,0.19008479046983878,0.0578240626083631,1.0
29.0,0.4832930238571753,0.19008479046983878,0.057453613162973295,2.0
29.0,0.4832930238571753,0.19008479046983878,0.05884536820008924,3.0
29.0,0.4832930238571753,0.2279789435643566,0.07387715118760296,0.0
29.0,0.4832930238571753,0.2279789435643566,0.06935151767528966,1.0
29.0,0.4832930238571753,0.2279789435643566,0.06890721767101712,2.0
29.0,0.4832930238571753,0.2279789435643566,0.07057642456671855,3.0
29.0,0.4832930238571753,0.27342744561652343,0.08860485281154765,0.0
29.0,0.4832930238571753,0.27342744561652343,0.08317701639966837,1.0
29.0,0.4832930238571753,0.27342744561652343,0.08264414343594641,2.0
29.0,0.4832930238571753,0.27342744561652343,0.08464611331367661,3.0
29.0,0.4832930238571753,0.3279362859020881,0.10626857987281847,0.0
29.0,0.4832930238571753,0.3279362859020881,0.09975868285265461,1.0
29.0,0.4832930238571753,0.3279362859020881,0.09911957956107498,2.0
29.0,0.4832930238571753,0.3279362859020881,0.10152065003420734,3.0
29.0,0.4832930238571753,0.3933116786018691,0.12745364062851616,0.0
29.0,0.4832930238571753,0.3933116786018691,0.11964596994812153,1.0
29.0,0.4832930238571753,0.3933116786018691,0.11887945889313863,2.0
29.0,0.4832930238571753,0.3933116786018691,0.1217591922402499,3.0
29.0,0.4832930238571753,0.4717199138213297,0.15286202684654362,0.0
29.0,0.4832930238571753,0.4717199138213297,0.1434978662049111,1.0
29.0,0.4832930238571753,0.4717199138213297,0.14257854814679233,2.0
29.0,0.4832930238571753,0.4717199138213297,0.14603236770044706,3.0
29.0,0.4832930238571753,0.5657591401470917,0.18333567512394425,0.0
29.0,0.4832930238571753,0.5657591401470917,0.1721047321057844,1.0
29.0,0.4832930238571753,0.5657591401470917,0.1710021443646146,2.0
29.0,0.4832930238571753,0.5657591401470917,0.17514449647604435,3.0
29.0,0.4832930238571753,0.6785454573393577,0.2198843654408369,0.0
29.0,0.4832930238571753,0.6785454573393577,0.20641448961177558,1.0
29.0,0.4832930238571753,0.6785454573393577,0.2050920966538825,2.0
29.0,0.4832930238571753,0.6785454573393577,0.21006024300543957,3.0
29.0,0.4832930238571753,0.8138161719423083,0.263719181401181,0.0
29.0,0.4832930238571753,0.8138161719423083,0.24756403267062657,1.0
29.0,0.4832930238571753,0.8138161719423083,0.24597801545758466,2.0
29.0,0.4832930238571753,0.8138161719423083,0.2519365813901699,3.0
29.0,0.4832930238571753,0.9760536373079002,0.3162926409045753,0.0
29.0,0.4832930238571753,0.9760536373079002,0.2969168995236519,1.0
29.0,0.4832930238571753,0.9760536373079002,0.2950147035201249,2.0
29.0,0.4832930238571753,0.9760536373079002,0.3021611330846944,3.0
29.0,0.4832930238571753,1.1706337816171068,0.3793468270258436,0.0
29.0,0.4832930238571753,1.1706337816171068,0.35610845513843903,1.0
29.0,0.4832930238571753,1.1706337816171068,0.35382704885684546,2.0
29.0,0.4832930238571753,1.1706337816171068,0.36239814735611975,3.0
29.0,0.4832930238571753,1.404004245548316,0.45497111397539686,0.0
29.0,0.4832930238571753,1.404004245548316,0.42710008095003116,1.0
29.0,0.4832930238571753,1.404004245548316,0.4243638673211267,2.0
29.0,0.4832930238571753,1.404004245548316,0.43464364812906453,3.0
29.0,0.4832930238571753,1.6838980323928916,0.5456714009576032,0.0
29.0,0.4832930238571753,1.6838980323928916,0.512244167516232,1.0
29.0,0.4832930238571753,1.6838980323928916,0.508962478900784,2.0
29.0,0.4832930238571753,1.6838980323928916,0.5212915745793046,3.0
29.0,0.4832930238571753,2.0195897501643794,0.6544531480720233,0.0
29.0,0.4832930238571753,2.0195897501643794,0.6143620637284203,1.0
29.0,0.4832930238571753,2.0195897501643794,0.6104261575430404,2.0
29.0,0.4832930238571753,2.0195897501643794,0.6252131070974368,3.0
29.0,0.4832930238571753,2.42220293658337,0.7849209657492376,0.0
29.0,0.4832930238571753,2.42220293658337,0.7368375655354489,1.0
29.0,0.4832930238571753,2.42220293658337,0.7321170209187918,2.0
29.0,0.4832930238571753,2.42220293658337,0.7498518072171713,3.0
